,district,page_number,representative_plot,taxpayer_men,taxpayer_women,no_tax_men,no_tax_women,in_russia_men,in_russia_women,total_men,total_women,independent,white_collar,worker_industry,worker_other,servants,other,non_resident,orthodox,other_christian,other_religion,draftable
161,Pantsarlahti,162,4,14,26.0,8.0,9.0,0.0,0.0,22.0,35.0,37.0,8.0,0.0,3.0,9.0,0.0,0.0,4.0,0.0,0.0,0.0
162,Pantsarlahti,163,5,18,21.0,13.0,13.0,0.0,0.0,31.0,34.0,31.0,14.0,0.0,3.0,17.0,0.0,0.0,2.0,0.0,0.0,0.0
163,Pantsarlahti,164,7,14,22.0,7.0,14.0,0.0,0.0,21.0,36.0,44.0,3.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
164,Pantsarlahti,165,9,9,20.0,10.0,9.0,0.0,0.0,19.0,29.0,35.0,8.0,0.0,2.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0
165,Pantsarlahti,166,11,13,23.0,4.0,9.0,0.0,0.0,17.0,32.0,20.0,4.0,0.0,16.0,8.0,1.0,0.0,4.0,0.0,0.0,0.0
166,Pantsarlahti,167,14,13,26.0,13.0,15.0,0.0,0.0,26.0,41.0,30.0,10.0,0.0,20.0,6.0,1.0,0.0,0.0,0.0,0.0,0.0
167,Pantsarlahti,168,15,16,23.0,15.0,10.0,0.0,0.0,31.0,33.0,49.0,2.0,0.0,6.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0
168,Pantsarlahti,169,16,15,19.0,8.0,6.0,0.0,0.0,23.0,25.0,22.0,12.0,2.0,6.0,4.0,0.0,2.0,1.0,0.0,0.0,0.0
169,Pantsarlahti,170,18,13,21.0,6.0,5.0,0.0,0.0,19.0,26.0,11.0,20.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
170,Pantsarlahti,171,20,14,18.0,4.0,5.0,0.0,0.0,18.0,23.0,24.0,5.0,0.0,7.0,4.0,1.0,0.0,1.0,0.0,0.0,0.0
171,Pantsarlahti,172,21,13,27.0,10.0,14.0,0.0,0.0,23.0,41.0,47.0,4.0,0.0,3.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0
172,Pantsarlahti,173,22,11,23.0,7.0,16.0,0.0,0.0,18.0,39.0,33.0,3.0,0.0,10.0,10.0,1.0,0.0,3.0,0.0,0.0,0.0
173,Pantsarlahti,174,23,16,20.0,5.0,4.0,0.0,0.0,21.0,24.0,26.0,3.0,2.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
174,Pantsarlahti,175,25,15,28.0,6.0,13.0,0.0,0.0,21.0,41.0,47.0,0.0,0.0,2.0,12.0,1.0,0.0,1.0,1.0,0.0,0.0
175,Pantsarlahti,176,27,18,24.0,7.0,7.0,0.0,0.0,25.0,33.0,43.0,4.0,0.0,3.0,7.0,0.0,1.0,1.0,0.0,0.0,0.0
176,Pantsarlahti,177,28,7,28.0,8.0,8.0,0.0,0.0,15.0,36.0,26.0,14.0,0.0,3.0,7.0,1.0,0.0,4.0,0.0,0.0,0.0
177,Pantsarlahti,178,29,18,18.0,14.0,17.0,0.0,0.0,29.0,35.0,37.0,3.0,0.0,16.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0
178,Pantsarlahti,179,32,10,16.0,1.0,4.0,0.0,0.0,11.0,20.0,14.0,4.0,0.0,4.0,6.0,1.0,2.0,2.0,0.0,0.0,0.0
179,Pantsarlahti,180,34,12,22.0,7.0,13.0,0.0,0.0,19.0,35.0,20.0,18.0,0.0,9.0,6.0,0.0,1.0,2.0,0.0,0.0,0.0
180,Pantsarlahti,181,36,12,30.0,6.0,5.0,0.0,0.0,18.0,35.0,32.0,2.0,3.0,5.0,11.0,0.0,0.0,2.0,0.0,0.0,0.0
181,Pantsarlahti,182,38,13,25.0,12.0,16.0,0.0,0.0,25.0,41.0,31.0,8.0,12.0,7.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0
182,Pantsarlahti,183,40,13,31.0,6.0,7.0,0.0,0.0,19.0,38.0,34.0,2.0,6.0,9.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0
183,Pantsarlahti,184,41,17,21.0,1.0,8.0,0.0,0.0,18.0,29.0,17.0,10.0,1.0,16.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0
184,Pantsarlahti,185,43,20,17.0,1.0,5.0,18.0,0.0,21.0,22.0,5.0,11.0,0.0,25.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0
185,Pantsarlahti,186,46,18,28.0,9.0,8.0,0.0,0.0,27.0,46.0,34.0,23.0,6.0,2.0,8.0,0.0,0.0,9.0,0.0,0.0,0.0
186,Pantsarlahti,187,47,16,24.0,11.0,12.0,0.0,0.0,27.0,36.0,16.0,14.0,8.0,21.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
187,Pantsarlahti,188,48,17,27.0,6.0,6.0,0.0,0.0,23.0,33.0,16.0,10.0,1.0,25.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
188,Pantsarlahti,189,49,15,25.0,14.0,8.0,0.0,0.0,29.0,33.0,6.0,0.0,4.0,48.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
189,Pantsarlahti,190,50,16,21.0,16.0,13.0,0.0,0.0,32.0,34.0,20.0,12.0,17.0,17.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
190,Pantsarlahti,191,51,16,19.0,7.0,12.0,0.0,0.0,23.0,31.0,11.0,22.0,4.0,15.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
191,Pantsarlahti,192,53,16,19.0,2.0,10.0,0.0,0.0,18.0,29.0,8.0,5.0,13.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
192,Pantsarlahti,193,55,14,26.0,8.0,11.0,0.0,0.0,22.0,37.0,16.0,18.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,Pantsarlahti,194,57,13,24.0,4.0,13.0,0.0,0.0,17.0,37.0,14.0,16.0,2.0,22.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
194,Pantsarlahti,195,59,16,20.0,11.0,16.0,0.0,0.0,27.0,36.0,19.0,8.0,6.0,22.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0
195,Pantsarlahti,196,61,13,19.0,6.0,9.0,0.0,0.0,19.0,28.0,24.0,7.0,3.0,10.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
196,Pantsarlahti,197,63,14,18.0,9.0,8.0,0.0,0.0,23.0,26.0,23.0,8.0,0.0,13.0,4.0,1.0,0.0,2.0,0.0,0.0,0.0
197,Pantsarlahti,198,66,17,19.0,6.0,17.0,0.0,0.0,23.0,36.0,15.0,18.0,6.0,14.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0
198,Pantsarlahti,199,69,14,17.0,6.0,7.0,0.0,0.0,20.0,24.0,14.0,14.0,0.0,12.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
199,Pantsarlahti,200,72,19,14.0,4.0,2.0,0.0,0.0,23.0,16.0,9.0,10.0,1.0,15.0,3.0,0.0,1.0,1.0,0.0,0.0,0.0
200,Pantsarlahti,201,75,14,25.0,3.0,12.0,0.0,0.0,17.0,37.0,19.0,19.0,2.0,20.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0
201,Pantsarlahti,202,78,15,19.0,5.0,13.0,0.0,0.0,20.0,33.0,25.0,9.0,1.0,14.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
202,Pantsarlahti,203,81,8,19.0,3.0,5.0,0.0,0.0,11.0,24.0,12.0,4.0,0.0,13.0,2.0,3.0,1.0,2.0,0.0,0.0,0.0
203,Pantsarlahti,204,83,12,19.0,8.0,13.0,0.0,0.0,20.0,32.0,14.0,7.0,4.0,26.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
204,Pantsarlahti,205,86,11,22.0,3.0,11.0,0.0,0.0,14.0,33.0,7.0,12.0,0.0,23.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
205,Pantsarlahti,206,82,19,28.0,11.0,9.0,0.0,0.0,30.0,37.0,28.0,18.0,2.0,12.0,7.0,0.0,0.0,22.0,0.0,0.0,0.0
206,Pantsarlahti,207,90,13,24.0,8.0,17.0,0.0,0.0,21.0,41.0,18.0,1.0,10.0,29.0,4.0,0.0,0.0,16.0,0.0,0.0,0.0
207,Pantsarlahti,208,93,9,17.0,7.0,8.0,0.0,0.0,16.0,25.0,26.0,5.0,0.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
208,Pantsarlahti,209,96,14,22.0,10.0,9.0,0.0,0.0,24.0,31.0,30.0,13.0,0.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
209,Pantsarlahti,210,99,14,17.0,11.0,6.0,0.0,0.0,25.0,23.0,17.0,8.0,7.0,11.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0
210,Pantsarlahti,211,106,16,22.0,8.0,13.0,0.0,0.0,24.0,35.0,34.0,18.0,1.0,2.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0
211,Pantsarlahti,212,110,9,24.0,4.0,10.0,0.0,0.0,13.0,34.0,25.0,7.0,0.0,6.0,8.0,1.0,0.0,3.0,0.0,0.0,0.0
212,Pantsarlahti,213,112,16,23.0,13.0,11.0,0.0,0.0,29.0,34.0,43.0,12.0,0.0,0.0,8.0,0.0,0.0,7.0,0.0,0.0,0.0
213,Pantsarlahti,214,117,13,26.0,9.0,3.0,0.0,0.0,22.0,29.0,29.0,6.0,7.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0
214,Pantsarlahti,215,126,21,23.0,16.0,16.0,0.0,0.0,36.0,39.0,11.0,51.0,1.0,7.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0
215,Pantsarlahti,216a,126,9,11.0,3.0,5.0,0.0,0.0,12.0,16.0,9.0,7.0,0.0,3.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0
216,Havi,216b,1,3,10.0,4.0,2.0,0.0,0.0,7.0,12.0,11.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
217,Havi,217,1,18,25.0,3.0,8.0,0.0,0.0,21.0,33.0,4.0,1.0,44.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
218,Havi,218,1,22,23.0,12.0,9.0,0.0,0.0,34.0,32.0,2.0,0.0,60.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0
219,Havi,219a,1,3,3.0,3.0,2.0,0.0,0.0,6.0,5.0,0.0,4.0,0.0,6.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0
220,Anina,219b,1,3,18.0,2.0,5.0,0.0,0.0,5.0,23.0,11.0,13.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
221,Anina,220,1,10,23.0,3.0,3.0,0.0,0.0,13.0,26.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
222,Anina,221,9,21,26.0,12.0,8.0,0.0,0.0,33.0,34.0,12.0,48.0,9.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
223,Anina,222,12,10,22.0,1.0,3.0,0.0,0.0,11.0,25.0,12.0,18.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
224,Anina,223,13,26,9.0,6.0,8.0,0.0,0.0,32.0,17.0,0.0,48.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
225,Anina,224,13,26,3.0,0.0,0.0,0.0,0.0,26.0,3.0,1.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
226,Anina,225,19,12,26.0,7.0,10.0,0.0,0.0,19.0,36.0,13.0,9.0,2.0,23.0,2.0,6.0,0.0,3.0,0.0,0.0,0.0
227,Anina,226,29,9,24.0,12.0,3.0,0.0,0.0,21.0,27.0,14.0,23.0,0.0,8.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
228,Anina,227,29,3,13.0,0.0,0.0,0.0,0.0,3.0,13.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
229,Anina,228,33,21,19.0,26.0,36.0,0.0,0.0,47.0,55.0,20.0,25.0,0.0,55.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
230,Anina,229,36,12,19.0,7.0,9.0,0.0,0.0,19.0,28.0,12.0,7.0,2.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
231,Anina,230,38,17,19.0,9.0,13.0,0.0,0.0,26.0,32.0,20.0,17.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
232,Anina,231,39,14,20.0,4.0,9.0,0.0,0.0,18.0,29.0,11.0,12.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
233,Anina,232,43,12,19.0,2.0,6.0,0.0,0.0,14.0,25.0,13.0,9.0,7.0,10.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
234,Anina,233,48,10,18.0,8.0,8.0,0.0,0.0,18.0,26.0,16.0,20.0,0.0,6.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0
235,Anina,234,51,15,18.0,21.0,9.0,0.0,0.0,36.0,27.0,14.0,44.0,0.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
236,Anina,235,56,18,18.0,13.0,8.0,0.0,0.0,31.0,26.0,15.0,19.0,0.0,19.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0
237,Anina,236,59,12,17.0,6.0,8.0,0.0,0.0,18.0,25.0,7.0,0.0,5.0,27.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0
238,Anina,237,62,22,24.0,6.0,8.0,0.0,0.0,28.0,32.0,26.0,0.0,5.0,27.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
239,Anina,238,64,19,19.0,9.0,6.0,0.0,0.0,28.0,25.0,5.0,10.0,0.0,38.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0
240,Anina,239,60,18,23.0,13.0,11.0,0.0,0.0,31.0,34.0,18.0,21.0,0.0,23.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0
241,Anina,240,74,19,20.0,4.0,8.0,0.0,0.0,23.0,28.0,13.0,10.0,2.0,25.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
242,Anina,241,77,19,20.0,11.0,12.0,0.0,0.0,30.0,32.0,12.0,13.0,8.0,28.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0
243,Anina,242,80,18,20.0,17.0,12.0,0.0,0.0,35.0,32.0,14.0,42.0,0.0,9.0,1.0,1.0,0.0,3.0,1.0,0.0,0.0
244,Anina,243,85,17,17.0,5.0,9.0,0.0,0.0,22.0,26.0,15.0,11.0,1.0,17.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0
245,Anina,244,86,15,23.0,10.0,8.0,0.0,0.0,25.0,40.0,40.0,13.0,5.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0
246,Anina,245,89,15,21.0,4.0,10.0,0.0,0.0,19.0,31.0,23.0,16.0,0.0,5.0,6.0,0.0,0.0,3.0,0.0,0.0,0.0
247,Anina,246,90,21,22.0,4.0,5.0,0.0,0.0,25.0,27.0,25.0,15.0,1.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
248,Anina,247,91,17,24.0,7.0,8.0,0.0,0.0,24.0,32.0,34.0,7.0,0.0,3.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0
249,Anina,248,91,22,18.0,10.0,9.0,0.0,0.0,32.0,27.0,12.0,41.0,3.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0
250,Anina,249,91,17,24.0,13.0,11.0,0.0,0.0,30.0,35.0,26.0,12.0,0.0,19.0,6.0,1.0,1.0,0.0,0.0,0.0,0.0
251,Anina,250,93,14,27.0,6.0,6.0,0.0,0.0,20.0,33.0,34.0,10.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0
252,Anina,251,95,15,23.0,13.0,10.0,0.0,0.0,28.0,33.0,23.0,11.0,6.0,17.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0
253,Anina,252,101,15,19.0,7.0,11.0,0.0,0.0,22.0,30.0,21.0,8.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
254,Anina,253,103,17,20.0,10.0,7.0,0.0,0.0,27.0,27.0,12.0,11.0,7.0,23.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
255,Anina,254,104,20,20.0,11.0,8.0,0.0,0.0,31.0,28.0,7.0,32.0,2.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
256,Anina,255,106,13,23.0,12.0,10.0,0.0,0.0,25.0,33.0,26.0,9.0,2.0,30.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
257,Anina,256,109,17,19.0,11.0,13.0,0.0,0.0,28.0,32.0,12.0,8.0,16.0,29.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
258,Anina,257,111,15,18.0,9.0,9.0,0.0,0.0,24.0,27.0,23.0,18.0,0.0,7.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0
259,Anina,258,113,30,24.0,7.0,4.0,0.0,0.0,27.0,28.0,2.0,4.0,3.0,45.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
260,Anina,259,114,19,20.0,7.0,9.0,0.0,0.0,26.0,29.0,22.0,5.0,5.0,29.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
261,Anina,260,115,21,19.0,13.0,9.0,0.0,0.0,34.0,28.0,5.0,21.0,5.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
262,Anina,261,117,13,23.0,11.0,6.0,0.0,0.0,24.0,29.0,14.0,7.0,25.0,4.0,9.0,0.0,0.0,7.0,0.0,0.0,0.0
263,Anina,262,119,19,19.0,6.0,10.0,0.0,0.0,25.0,29.0,30.0,14.0,3.0,14.0,3.0,14.0,2.0,1.0,0.0,6.0,0.0
264,Anina,263,123,13,18.0,9.0,10.0,0.0,0.0,22.0,28.0,19.0,10.0,0.0,19.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0
265,Anina,264,125,14,15.0,12.0,6.0,0.0,0.0,26.0,31.0,23.0,7.0,4.0,20.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0
266,Anina,265,128,13,24.0,6.0,9.0,0.0,0.0,19.0,33.0,24.0,17.0,0.0,8.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0
267,Anina,266,130,21,21.0,13.0,8.0,0.0,0.0,34.0,29.0,35.0,18.0,0.0,6.0,3.0,0.0,1.0,4.0,0.0,0.0,0.0
268,Anina,267,137,14,24.0,4.0,6.0,0.0,0.0,18.0,30.0,26.0,11.0,0.0,2.0,7.0,3.0,0.0,1.0,0.0,0.0,0.0
269,Anina,268,137,17,21.0,8.0,11.0,0.0,0.0,25.0,32.0,23.0,18.0,7.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
270,Anina,269,139,19,19.0,15.0,15.0,0.0,0.0,34.0,34.0,13.0,42.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
271,Anina,270,152,16,25.0,9.0,17.0,0.0,0.0,25.0,42.0,13.0,36.0,3.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
272,Anina,271,152,22,24.0,24.0,17.0,0.0,0.0,46.0,41.0,7.0,66.0,0.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
273,Anina,272,163,19,25.0,11.0,14.0,0.0,0.0,30.0,37.0,3.0,47.0,0.0,17.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
274,Anina,273a,163,6,7.0,2.0,6.0,0.0,0.0,8.0,13.0,0.0,10.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
275,Papula,273b,14,7,8.0,5.0,2.0,0.0,0.0,12.0,10.0,8.0,12.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
276,Papula,274,14,15,21.0,9.0,13.0,0.0,0.0,24.0,34.0,26.0,22.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0
277,Papula,275,14,16,26.0,6.0,6.0,0.0,0.0,22.0,32.0,22.0,26.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0
278,Papula,276,14,17,23.0,13.0,11.0,0.0,0.0,30.0,34.0,17.0,27.0,5.0,9.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0
279,Papula,277,15,17,23.0,10.0,12.0,0.0,0.0,27.0,35.0,34.0,19.0,0.0,7.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0
280,Papula,278,16,18,26.0,10.0,11.0,0.0,0.0,28.0,37.0,12.0,27.0,1.0,19.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0
281,Papula,279,16,18,27.0,10.0,6.0,0.0,0.0,28.0,33.0,15.0,26.0,2.0,15.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
282,Papula,280,17,18,25.0,7.0,13.0,0.0,0.0,25.0,38.0,7.0,42.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
283,Papula,281,18,20,22.0,12.0,16.0,0.0,0.0,32.0,38.0,46.0,2.0,1.0,16.0,5.0,0.0,0.0,19.0,0.0,0.0,0.0
284,Papula,282,20,20,26.0,20.0,16.0,0.0,0.0,40.0,42.0,17.0,6.0,47.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
285,Papula,283,23,12,16.0,12.0,15.0,0.0,0.0,24.0,31.0,1.0,15.0,27.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0
286,Papula,284,26,10,15.0,9.0,17.0,0.0,0.0,19.0,32.0,2.0,31.0,0.0,4.0,3.0,11.0,0.0,0.0,0.0,0.0,0.0
287,Papula,285,30,27,28.0,25.0,17.0,0.0,0.0,52.0,45.0,0.0,94.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
288,Papula,286,30,22,21.0,8.0,9.0,0.0,0.0,30.0,30.0,0.0,50.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,Papula,287,32,23,17.0,8.0,10.0,0.0,0.0,31.0,27.0,0.0,51.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
290,Papula,288,33,20,19.0,6.0,14.0,0.0,0.0,26.0,33.0,11.0,13.0,0.0,33.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0
291,Papula,289,34,18,31.0,8.0,12.0,0.0,0.0,26.0,43.0,29.0,24.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0
292,Papula,290,35,17,21.0,6.0,4.0,0.0,0.0,23.0,25.0,19.0,14.0,0.0,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0
293,Papula,291,35,20,27.0,7.0,11.0,0.0,0.0,27.0,38.0,16.0,30.0,13.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
294,Papula,292,36,19,20.0,12.0,22.0,0.0,0.0,31.0,42.0,5.0,60.0,2.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
295,Papula,293,36,17,27.0,10.0,11.0,0.0,0.0,27.0,38.0,20.0,32.0,4.0,6.0,2.0,1.0,0.0,5.0,0.0,0.0,0.0
296,Papula,294,36,20,21.0,12.0,17.0,0.0,0.0,32.0,38.0,14.0,43.0,11.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0
297,Papula,295,41,10,19.0,10.0,11.0,0.0,0.0,20.0,30.0,11.0,33.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
298,Papula,296,56,14,11.0,8.0,8.0,0.0,0.0,22.0,19.0,6.0,17.0,0.0,14.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
299,Papula,297,65,16,14.0,7.0,3.0,0.0,0.0,23.0,17.0,1.0,24.0,0.0,8.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0
300,Papula,298,68,17,25.0,13.0,24.0,0.0,0.0,30.0,49.0,2.0,66.0,5.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
301,Papula,299,83,24,18.0,14.0,12.0,0.0,0.0,38.0,30.0,8.0,35.0,3.0,18.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0
302,Papula,300,280,19,27.0,13.0,10.0,0.0,0.0,32.0,37.0,16.0,39.0,0.0,9.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0
303,Papula,301a,286,6,4.0,3.0,1.0,0.0,0.0,7.0,5.0,0.0,11.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
304,Papula,301b,288,11,15.0,103.0,132.0,0.0,0.0,116.0,147.0,7.0,28.0,0.0,3.0,1.0,222.0,0.0,0.0,0.0,0.0,0.0
305,Viipurin_esikaupunki,306,2,13,19.0,5.0,7.0,0.0,0.0,18.0,26.0,16.0,9.0,0.0,14.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0
306,Viipurin_esikaupunki,307,8,12,25.0,21.0,16.0,0.0,0.0,33.0,41.0,19.0,1.0,0.0,41.0,5.0,8.0,0.0,1.0,0.0,0.0,0.0
307,Viipurin_esikaupunki,308,10,12,22.0,11.0,14.0,0.0,0.0,23.0,36.0,26.0,8.0,0.0,15.0,1.0,9.0,0.0,1.0,0.0,0.0,0.0
308,Viipurin_esikaupunki,309,17,15,20.0,21.0,15.0,0.0,0.0,36.0,35.0,14.0,25.0,0.0,25.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0
309,Viipurin_esikaupunki,310,24,12,17.0,11.0,7.0,0.0,0.0,23.0,24.0,22.0,8.0,0.0,11.0,5.0,1.0,0.0,5.0,0.0,0.0,0.0
310,Viipurin_esikaupunki,311,38,13,21.0,8.0,11.0,0.0,0.0,21.0,32.0,28.0,14.0,0.0,6.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
311,Viipurin_esikaupunki,312,48,16,17.0,2.0,7.0,0.0,0.0,18.0,24.0,20.0,5.0,1.0,14.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
312,Viipurin_esikaupunki,313,53,17,20.0,3.0,7.0,0.0,0.0,14.0,27.0,28.0,9.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
313,Viipurin_esikaupunki,314,61,8,21.0,6.0,5.0,0.0,0.0,14.0,26.0,16.0,13.0,1.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0
314,Viipurin_esikaupunki,315,66,10,13.0,6.0,11.0,0.0,0.0,16.0,24.0,29.0,3.0,0.0,3.0,1.0,4.0,0.0,6.0,0.0,0.0,0.0
315,Viipurin_esikaupunki,316,81,11,17.0,2.0,9.0,0.0,0.0,13.0,26.0,19.0,0.0,6.0,11.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0
316,Viipurin_esikaupunki,317,90,12,17.0,5.0,7.0,0.0,0.0,17.0,24.0,15.0,2.0,0.0,20.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0
317,Viipurin_esikaupunki,318,93,8,19.0,5.0,8.0,0.0,0.0,13.0,27.0,22.0,5.0,0.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
318,Viipurin_esikaupunki,319,110,5,12.0,4.0,3.0,0.0,0.0,9.0,15.0,14.0,0.0,0.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0
319,Viipurin_esikaupunki,320,120,15,15.0,14.0,8.0,0.0,0.0,29.0,23.0,23.0,0.0,11.0,13.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0
320,Viipurin_esikaupunki,321,125,9,14.0,7.0,10.0,0.0,0.0,16.0,24.0,15.0,0.0,4.0,15.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0
