,district,page_number,representative_plot,taxpayer_men,taxpayer_women,no_tax_men,no_tax_women,in_russia_men,in_russia_women,total_men,total_women,independent,servants,unemployed,orthodox,other_christian,other_religion,draftable
37,Salakkalahti,38,9,15,28.0,9.0,15.0,0.0,0.0,24,43.0,40.0,21.0,6.0,1.0,0.0,0.0,1.0
38,Salakkalahti,39,12,15,28.0,16.0,9.0,0.0,0.0,31,37.0,49.0,13.0,6.0,0.0,0.0,0.0,2.0
39,Salakkalahti,40,14,22,35.0,7.0,11.0,0.0,0.0,29,46.0,39.0,15.0,21.0,0.0,0.0,0.0,0.0
40,Salakkalahti,41a,17,13,12.0,4.0,5.0,0.0,0.0,17,17.0,26.0,6.0,2.0,0.0,0.0,0.0,1.0
41,Repola,41b,1,6,11.0,5.0,6.0,0.0,0.0,11,17.0,12.0,16.0,0.0,9.0,0.0,0.0,0.0
42,Repola,42,3,18,36.0,9.0,13.0,0.0,0.0,27,49.0,42.0,24.0,10.0,3.0,0.0,0.0,1.0
43,Repola,43,8,19,24.0,12.0,12.0,0.0,0.0,31,36.0,42.0,18.0,7.0,0.0,1.0,0.0,2.0
44,Repola,44,15,14,30.0,9.0,20.0,0.0,0.0,23,50.0,50.0,18.0,5.0,0.0,0.0,0.0,0.0
45,Repola,45,23,16,22.0,20.0,12.0,0.0,0.0,36,34.0,46.0,14.0,10.0,9.0,0.0,0.0,0.0
46,Repola,46,31,11,33.0,5.0,10.0,0.0,0.0,16,43.0,40.0,18.0,1.0,1.0,0.0,3.0,0.0
47,Repola,47,84,21,19.0,10.0,11.0,0.0,0.0,31,30.0,27.0,6.0,28.0,8.0,0.0,0.0,2.0
48,P_Annan_kruunu,49,80,17,26.0,12.0,6.0,0.0,0.0,29,32.0,35.0,8.0,18.0,13.0,0.0,0.0,0.0
49,P_Annan_kruunu,50a,2,7,8.0,2.0,5.0,0.0,0.0,9,13.0,7.0,5.0,10.0,0.0,0.0,0.0,0.0
50,Viipurin_esikaupunki,50b,2,11,13.0,4.0,12.0,0.0,0.0,15,25.0,22.0,2.0,16.0,5.0,0.0,0.0,1.0
51,Viipurin_esikaupunki,51,7,11,21.0,10.0,12.0,0.0,0.0,21,33.0,24.0,12.0,18.0,1.0,0.0,0.0,1.0
52,Viipurin_esikaupunki,52,15,12,18.0,7.0,10.0,0.0,0.0,19,28.0,24.0,6.0,17.0,1.0,1.0,0.0,0.0
53,Viipurin_esikaupunki,53,24,18,23.0,11.0,6.0,0.0,0.0,29,29.0,28.0,10.0,20.0,4.0,0.0,0.0,2.0
54,Viipurin_esikaupunki,54,40,19,26.0,10.0,16.0,0.0,0.0,29,42.0,40.0,8.0,23.0,9.0,0.0,0.0,1.0
55,Viipurin_esikaupunki,55,49,16,20.0,2.0,9.0,0.0,0.0,18,29.0,25.0,9.0,13.0,8.0,0.0,0.0,0.0
56,Viipurin_esikaupunki,56,54,14,28.0,7.0,12.0,0.0,0.0,21,40.0,38.0,11.0,12.0,0.0,0.0,0.0,0.0
57,Viipurin_esikaupunki,57,63,18,21.0,18.0,14.0,0.0,0.0,36,35.0,49.0,4.0,18.0,3.0,0.0,0.0,2.0
58,Viipurin_esikaupunki,58,77,14,15.0,10.0,11.0,0.0,0.0,24,26.0,17.0,1.0,32.0,2.0,0.0,0.0,1.0
59,Viipurin_esikaupunki,59,83,20,20.0,7.0,13.0,0.0,0.0,27,33.0,26.0,12.0,22.0,3.0,0.0,0.0,0.0
60,Viipurin_esikaupunki,60,100,14,29.0,2.0,12.0,0.0,0.0,16,41.0,40.0,10.0,7.0,0.0,0.0,0.0,0.0
61,Viipurin_esikaupunki,61,111,20,18.0,21.0,15.0,0.0,0.0,41,33.0,22.0,15.0,37.0,5.0,0.0,0.0,1.0
62,Viipurin_esikaupunki,62,124,11,16.0,4.0,8.0,0.0,0.0,15,24.0,12.0,8.0,19.0,7.0,0.0,0.0,0.0
63,Viipurin_esikaupunki,63a,138,8,20.0,7.0,4.0,0.0,0.0,15,24.0,24.0,7.0,8.0,0.0,0.0,0.0,1.0
64,Pietarin_esikaupunki,63b,1,3,5.0,2.0,0.0,0.0,0.0,5,5.0,8.0,2.0,0.0,8.0,0.0,0.0,0.0
65,Pietarin_esikaupunki,64,9,24,24.0,10.0,14.0,0.0,0.0,34,38.0,37.0,15.0,20.0,18.0,0.0,0.0,0.0
66,Pietarin_esikaupunki,65,13,16,20.0,7.0,15.0,0.0,0.0,23,35.0,28.0,12.0,18.0,1.0,0.0,0.0,1.0
67,Pietarin_esikaupunki,66,16,19,29.0,18.0,17.0,0.0,0.0,37,46.0,36.0,2.0,45.0,13.0,0.0,0.0,0.0
68,Pietarin_esikaupunki,67,19,28,24.0,7.0,12.0,0.0,0.0,35,36.0,32.0,13.0,26.0,0.0,0.0,0.0,1.0
69,Pietarin_esikaupunki,68,23,16,23.0,51.0,72.0,0.0,0.0,67,95.0,51.0,19.0,92.0,10.0,0.0,0.0,0.0
70,Pietarin_esikaupunki,69,27,5,6.0,1.0,4.0,0.0,0.0,6,10.0,7.0,1.0,8.0,5.0,0.0,0.0,0.0
71,Pietarin_esikaupunki,70,35,26,24.0,15.0,14.0,0.0,0.0,41,38.0,59.0,17.0,3.0,0.0,0.0,0.0,3.0
72,Pietarin_esikaupunki,71,41,24,21.0,10.0,17.0,0.0,0.0,34,38.0,28.0,21.0,23.0,13.0,0.0,0.0,2.0
73,Pietarin_esikaupunki,72,49,27,22.0,10.0,14.0,0.0,0.0,37,36.0,38.0,13.0,22.0,21.0,0.0,7.0,0.0
74,Pietarin_esikaupunki,73,53,21,31.0,7.0,12.0,0.0,0.0,28,43.0,39.0,9.0,20.0,2.0,0.0,7.0,1.0
75,Pietarin_esikaupunki,74,62,17,28.0,4.0,9.0,0.0,0.0,21,37.0,33.0,9.0,16.0,2.0,0.0,0.0,0.0
76,Pietarin_esikaupunki,75,68,17,29.0,15.0,11.0,0.0,0.0,32,40.0,40.0,9.0,23.0,12.0,0.0,4.0,0.0
77,Pietarin_esikaupunki,76,82,14,22.0,10.0,10.0,0.0,0.0,24,32.0,13.0,7.0,36.0,0.0,0.0,0.0,0.0
78,Pietarin_esikaupunki,77,92,10,16.0,5.0,9.0,0.0,0.0,15,25.0,11.0,2.0,27.0,2.0,0.0,0.0,0.0
79,Pietarin_esikaupunki,78,100,9,20.0,5.0,6.0,0.0,0.0,14,26.0,26.0,5.0,9.0,2.0,0.0,0.0,0.0
80,Pietarin_esikaupunki,79,112,24,20.0,15.0,12.0,0.0,0.0,37,35.0,38.0,8.0,26.0,3.0,0.0,0.0,2.0
81,Pietarin_esikaupunki,80,123,21,25.0,4.0,7.0,0.0,0.0,25,32.0,25.0,24.0,8.0,0.0,0.0,0.0,0.0
82,Pietarin_esikaupunki,81,135,17,16.0,5.0,4.0,0.0,0.0,22,20.0,15.0,1.0,26.0,1.0,0.0,0.0,0.0
83,Pietarin_esikaupunki,82,140,16,25.0,13.0,10.0,0.0,0.0,29,35.0,20.0,7.0,37.0,6.0,0.0,0.0,0.0
84,Pietarin_esikaupunki,83,149,17,15.0,7.0,4.0,0.0,0.0,24,19.0,15.0,5.0,20.0,0.0,0.0,0.0,0.0
85,Pietarin_esikaupunki,84,159,17,24.0,10.0,9.0,0.0,0.0,27,33.0,21.0,4.0,35.0,2.0,0.0,0.0,0.0
86,Pietarin_esikaupunki,85,169,18,33.0,11.0,12.0,0.0,0.0,29,45.0,40.0,9.0,25.0,9.0,0.0,0.0,0.0
87,Pietarin_esikaupunki,86,176,20,28.0,18.0,11.0,0.0,0.0,38,39.0,49.0,2.0,26.0,0.0,0.0,0.0,1.0
88,Pietarin_esikaupunki,87,182,20,22.0,18.0,15.0,0.0,0.0,38,37.0,9.0,9.0,57.0,0.0,0.0,0.0,1.0
89,Pietarin_esikaupunki,88,192,22,24.0,7.0,7.0,0.0,0.0,29,31.0,30.0,16.0,14.0,11.0,0.0,0.0,0.0
90,Pietarin_esikaupunki,89,196,26,19.0,8.0,7.0,0.0,0.0,34,26.0,28.0,6.0,26.0,3.0,0.0,0.0,1.0
91,Pietarin_esikaupunki,90,208,16,23.0,9.0,9.0,0.0,0.0,25,32.0,48.0,6.0,3.0,1.0,0.0,0.0,0.0
92,Pietarin_esikaupunki,91,213,25,24.0,11.0,15.0,0.0,0.0,36,39.0,51.0,7.0,17.0,6.0,0.0,0.0,0.0
93,Pietarin_esikaupunki,92,221,26,22.0,13.0,10.0,0.0,0.0,39,32.0,41.0,6.0,24.0,3.0,0.0,0.0,0.0
94,Pietarin_esikaupunki,93,226,19,29.0,20.0,10.0,0.0,0.0,40,39.0,36.0,8.0,35.0,15.0,0.0,0.0,0.0
95,Pietarin_esikaupunki,94,232,24,23.0,7.0,12.0,0.0,0.0,31,35.0,35.0,7.0,24.0,0.0,0.0,0.0,1.0
96,Pietarin_esikaupunki,95,236,16,24.0,9.0,10.0,0.0,0.0,25,34.0,35.0,5.0,19.0,22.0,0.0,0.0,0.0
97,Pietarin_esikaupunki,96,245,19,25.0,13.0,7.0,0.0,0.0,32,32.0,29.0,10.0,25.0,0.0,0.0,0.0,0.0
98,Pietarin_esikaupunki,97,259,21,28.0,4.0,8.0,0.0,0.0,25,36.0,29.0,12.0,20.0,0.0,0.0,0.0,0.0
99,Pietarin_esikaupunki,98,267,20,26.0,8.0,12.0,0.0,0.0,28,33.0,43.0,16.0,7.0,9.0,0.0,0.0,1.0
100,Pietarin_esikaupunki,99,271,21,33.0,25.0,25.0,0.0,0.0,46,58.0,62.0,10.0,32.0,1.0,0.0,0.0,0.0
101,Pietarin_esikaupunki,100,280,17,27.0,16.0,20.0,0.0,0.0,33,47.0,37.0,15.0,28.0,20.0,0.0,0.0,0.0
102,Pietarin_esikaupunki,101,288,28,19.0,17.0,21.0,0.0,0.0,45,40.0,66.0,4.0,15.0,25.0,0.0,0.0,1.0
103,Pietarin_esikaupunki,102,297,15,19.0,8.0,19.0,0.0,0.0,26,38.0,10.0,1.0,50.0,0.0,0.0,0.0,0.0
104,Pietarin_esikaupunki,103,306,19,23.0,13.0,17.0,0.0,0.0,32,40.0,28.0,12.0,32.0,0.0,0.0,0.0,2.0
105,Pietarin_esikaupunki,104,318,25,21.0,15.0,18.0,0.0,0.0,40,39.0,0.0,29.0,50.0,7.0,0.0,0.0,0.0
106,Pietarin_esikaupunki,105a,319,11,10.0,5.0,10.0,0.0,0.0,16,20.0,2.0,10.0,24.0,0.0,0.0,0.0,0.0
107,Sotilaslopotti,105b,2,11,10.0,7.0,11.0,0.0,0.0,18,21.0,6.0,1.0,32.0,8.0,0.0,0.0,0.0
108,Sotilaslopotti,106a,16,4,12.0,5.0,4.0,0.0,0.0,11,16.0,4.0,3.0,18.0,5.0,0.0,0.0,0.0
109,Anina,106b,36,4,6.0,2.0,4.0,0.0,0.0,4,10.0,5.0,2.0,9.0,0.0,0.0,0.0,0.0
110,Anina,107,37,25,12.0,8.0,12.0,0.0,0.0,33,24.0,10.0,0.0,47.0,0.0,0.0,0.0,1.0
111,Anina,108,58,16,21.0,11.0,9.0,0.0,0.0,27,30.0,14.0,3.0,40.0,0.0,0.0,0.0,0.0
112,Anina,109,64,23,25.0,12.0,17.0,0.0,0.0,35,42.0,19.0,1.0,59.0,2.0,0.0,0.0,0.0
113,Anina,110,68,24,26.0,24.0,25.0,0.0,0.0,48,51.0,27.0,3.0,69.0,5.0,0.0,0.0,0.0
114,Anina,111,77,21,19.0,17.0,16.0,0.0,0.0,38,35.0,10.0,3.0,60.0,0.0,0.0,0.0,1.0
115,Anina,112,106,21,24.0,17.0,15.0,0.0,0.0,38,39.0,15.0,0.0,62.0,0.0,0.0,0.0,0.0
116,Anina,113,107,15,20.0,4.0,9.0,0.0,0.0,19,32.0,10.0,4.0,37.0,6.0,0.0,0.0,1.0
117,Anina,114,113,24,17.0,10.0,14.0,0.0,0.0,34,31.0,11.0,6.0,48.0,0.0,0.0,0.0,0.0
118,Anina,115a,121,16,10.0,9.0,15.0,0.0,0.0,25,25.0,26.0,0.0,24.0,0.0,0.0,0.0,1.0
119,Papula,115b,1,7,4.0,0.0,2.0,0.0,0.0,7,6.0,9.0,4.0,0.0,0.0,0.0,0.0,1.0
120,Papula,116,4,26,25.0,21.0,17.0,0.0,0.0,47,42.0,8.0,1.0,80.0,4.0,0.0,0.0,0.0
121,Papula,117,8,17,29.0,5.0,10.0,0.0,0.0,22,39.0,37.0,21.0,3.0,0.0,0.0,0.0,0.0
122,Papula,118,8,24,18.0,7.0,5.0,0.0,0.0,31,23.0,50.0,4.0,0.0,2.0,0.0,0.0,0.0
123,Papula,119,8,26,11.0,4.0,1.0,0.0,0.0,30,12.0,36.0,4.0,2.0,0.0,0.0,0.0,0.0
124,Papula,120a,22,18,29.0,20.0,17.0,0.0,0.0,38,46.0,31.0,15.0,38.0,0.0,0.0,0.0,0.0
125,Papula,120b,30,22,23.0,22.0,29.0,0.0,0.0,44,52.0,73.0,1.0,22.0,0.0,0.0,0.0,0.0
126,Papula,121a,33,8,13.0,3.0,2.0,0.0,0.0,11,15.0,16.0,7.0,3.0,0.0,0.0,0.0,0.0
127,Pantsarlahti,121b,2,11,22.0,13.0,11.0,0.0,0.0,24,33.0,31.0,22.0,4.0,10.0,0.0,0.0,0.0
128,Pantsarlahti,122,20,18,23.0,7.0,9.0,0.0,0.0,25,32.0,24.0,11.0,22.0,0.0,0.0,0.0,0.0
129,Pantsarlahti,123,25,29,19.0,12.0,17.0,0.0,0.0,41,36.0,8.0,12.0,57.0,0.0,0.0,0.0,1.0
130,Pantsarlahti,124,25,23,26.0,19.0,16.0,0.0,0.0,42,42.0,12.0,7.0,65.0,1.0,0.0,0.0,0.0
131,Pantsarlahti,125,27,17,31.0,9.0,11.0,0.0,0.0,26,42.0,25.0,6.0,37.0,6.0,0.0,0.0,0.0
132,Pantsarlahti,126,35,16,32.0,17.0,22.0,0.0,0.0,33,54.0,57.0,13.0,17.0,0.0,0.0,0.0,1.0
133,Pantsarlahti,127,39,20,23.0,13.0,13.0,0.0,0.0,33,36.0,19.0,3.0,47.0,0.0,0.0,0.0,0.0
134,Pantsarlahti,128,43,21,27.0,10.0,6.0,0.0,0.0,31,33.0,25.0,10.0,29.0,0.0,0.0,0.0,1.0
135,Pantsarlahti,129,45,19,26.0,13.0,13.0,0.0,0.0,32,39.0,36.0,7.0,28.0,7.0,0.0,0.0,1.0
136,Pantsarlahti,130,48,20,22.0,12.0,23.0,0.0,0.0,35,45.0,16.0,10.0,54.0,0.0,0.0,0.0,1.0
137,Pantsarlahti,131,50,24,28.0,14.0,10.0,0.0,0.0,38,38.0,13.0,6.0,57.0,2.0,0.0,0.0,1.0
138,Pantsarlahti,132,54,18,23.0,15.0,12.0,0.0,0.0,33,35.0,16.0,1.0,51.0,0.0,0.0,0.0,1.0
139,Pantsarlahti,133,60,21,25.0,19.0,9.0,0.0,0.0,40,34.0,21.0,7.0,46.0,0.0,0.0,0.0,0.0
140,Pantsarlahti,134,65,21,24.0,16.0,12.0,0.0,0.0,37,36.0,13.0,9.0,51.0,0.0,0.0,0.0,0.0
141,Pantsarlahti,135,71,31,24.0,14.0,10.0,0.0,0.0,45,34.0,34.0,2.0,43.0,0.0,0.0,0.0,2.0
142,Pantsarlahti,136,75,30,22.0,8.0,3.0,0.0,0.0,38,25.0,13.0,0.0,51.0,0.0,0.0,0.0,0.0
143,Pantsarlahti,137,80,19,20.0,12.0,10.0,0.0,0.0,31,30.0,22.0,1.0,38.0,0.0,0.0,0.0,1.0
144,Pantsarlahti,138,84,20,22.0,12.0,12.0,0.0,0.0,32,34.0,18.0,8.0,40.0,0.0,0.0,0.0,1.0
145,Pantsarlahti,139,91,26,27.0,22.0,19.0,0.0,0.0,48,46.0,15.0,1.0,78.0,0.0,0.0,0.0,0.0
146,Pantsarlahti,140,96,24,18.0,15.0,25.0,0.0,0.0,39,43.0,47.0,2.0,33.0,0.0,0.0,0.0,1.0
147,Pantsarlahti,141a,99,8,7.0,4.0,5.0,0.0,0.0,12,12.0,11.0,1.0,12.0,0.0,0.0,0.0,0.0
148,Havi,141b,1,15,18.0,9.0,12.0,0.0,0.0,24,30.0,8.0,8.0,38.0,0.0,0.0,0.0,2.0
149,Havi,142a,1,12,10.0,12.0,13.0,0.0,0.0,24,23.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0
150,Hiekka,142b,1,7,9.0,3.0,9.0,0.0,0.0,10,18.0,3.0,0.0,20.0,0.0,0.0,0.0,0.0
151,Hiekka,143,2,28,22.0,19.0,25.0,0.0,0.0,47,47.0,25.0,11.0,58.0,1.0,0.0,0.0,1.0
152,Hiekka,144,9,22,18.0,12.0,19.0,0.0,0.0,34,37.0,34.0,8.0,29.0,11.0,0.0,0.0,1.0
153,Hiekka,145,23,19,20.0,12.0,13.0,0.0,0.0,31,36.0,23.0,4.0,40.0,12.0,0.0,0.0,0.0
154,Hiekka,146a,27,6,11.0,6.0,3.0,0.0,0.0,12,14.0,11.0,1.0,14.0,0.0,0.0,0.0,0.0
155,Paulovski,146b,2,9,9.0,6.0,10.0,0.0,0.0,15,19.0,20.0,3.0,11.0,0.0,0.0,0.0,1.0
156,Paulovski,147,7,25,24.0,22.0,19.0,0.0,0.0,47,43.0,8.0,0.0,82.0,16.0,0.0,0.0,0.0
157,Paulovski,148,17,20,28.0,13.0,18.0,0.0,0.0,33,46.0,30.0,6.0,43.0,11.0,0.0,0.0,2.0
158,Paulovski,149,27,19,26.0,7.0,7.0,0.0,0.0,26,33.0,6.0,2.0,51.0,0.0,0.0,0.0,1.0
159,Paulovski,150,45,19,24.0,16.0,22.0,0.0,0.0,35,46.0,9.0,0.0,72.0,0.0,0.0,0.0,0.0
160,Paulovski,151,63,30,29.0,33.0,24.0,0.0,0.0,13,53.0,6.0,1.0,109.0,1.0,0.0,0.0,2.0
161,Pikiruukki,152a,27,14,16.0,14.0,10.0,0.0,0.0,28,26.0,14.0,4.0,36.0,1.0,0.0,0.0,0.0
162,Likolampi,152b,2,2,4.0,3.0,1.0,0.0,0.0,5,5.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0
163,Likolampi,153,11,29,32.0,16.0,17.0,0.0,0.0,45,49.0,33.0,3.0,58.0,0.0,0.0,0.0,4.0
164,Likolampi,154a,25,7,6.0,5.0,1.0,0.0,0.0,12,7.0,11.0,5.0,3.0,0.0,0.0,0.0,0.0
165,Saunalahti,154b,2,9,15.0,5.0,30.0,0.0,0.0,14,45.0,17.0,8.0,34.0,12.0,0.0,0.0,0.0
166,Saunalahti,155,16,18,29.0,14.0,16.0,0.0,0.0,32,45.0,45.0,8.0,24.0,4.0,0.0,0.0,0.0
167,Saunalahti,156a,36,13,14.0,9.0,6.0,0.0,0.0,22,20.0,22.0,0.0,20.0,2.0,0.0,0.0,0.0
168,Sorvali,156b,16,8,7.0,9.0,5.0,0.0,0.0,17,12.0,5.0,2.0,22.0,0.0,0.0,0.0,1.0
169,Sorvali,157,46,18,17.0,12.0,16.0,0.0,0.0,30,33.0,10.0,0.0,53.0,1.0,0.0,0.0,0.0
170,Kolikkoinmäki,158,13,17,18.0,16.0,12.0,0.0,0.0,33,30.0,10.0,53.0,2.0,0.0,0.0,0.0,0.0
171,Kolikkoinmäki,159,31,17,15.0,23.0,9.0,0.0,0.0,40,24.0,14.0,50.0,0.0,0.0,0.0,0.0,0.0
172,Kolikkoinmäki,160,41,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
