,district,page_number,representative_plot,taxpayer_men,taxpayer_women,no_tax_men,no_tax_women,in_russia_men,in_russia_women,total_men,total_women,independent,servants,unemployed,orthodox,other_christian,other_religion,draftable
145,Pietarin_esikaupunki,147,191,22.0,20,9.0,24.0,0.0,0.0,31,44,40.0,18.0,17.0,5.0,0.0,0.0,2.0
146,Pietarin_esikaupunki,148,192,19.0,15,9.0,11.0,0.0,0.0,28,26,35.0,8.0,11.0,0.0,0.0,0.0,0.0
147,Pietarin_esikaupunki,149,196,21.0,18,8.0,8.0,0.0,0.0,29,26,31.0,3.0,21.0,0.0,0.0,0.0,0.0
148,Pietarin_esikaupunki,150,200,19.0,14,3.0,8.0,0.0,0.0,22,22,20.0,9.0,15.0,3.0,0.0,0.0,0.0
149,Pietarin_esikaupunki,151,210,15.0,22,8.0,13.0,0.0,0.0,23,35,37.0,11.0,10.0,3.0,0.0,0.0,0.0
150,Pietarin_esikaupunki,152,212,20.0,24,14.0,11.0,0.0,0.0,34,35,53.0,9.0,7.0,0.0,0.0,0.0,1.0
151,Pietarin_esikaupunki,153,217,20.0,19,8.0,9.0,0.0,0.0,28,28,25.0,7.0,24.0,3.0,0.0,0.0,2.0
152,Pietarin_esikaupunki,154,223,16.0,18,13.0,8.0,0.0,0.0,29,26,39.0,6.0,10.0,4.0,0.0,0.0,0.0
153,Pietarin_esikaupunki,155,227,19.0,24,11.0,17.0,0.0,0.0,30,41,36.0,11.0,24.0,19.0,0.0,0.0,1.0
154,Pietarin_esikaupunki,156,231,13.0,20,6.0,10.0,0.0,0.0,19,30,27.0,4.0,18.0,2.0,0.0,0.0,0.0
155,Pietarin_esikaupunki,157,234,17.0,20,4.0,3.0,0.0,0.0,21,23,28.0,10.0,6.0,1.0,0.0,0.0,0.0
156,Pietarin_esikaupunki,158,236,13.0,27,4.0,9.0,0.0,0.0,17,36,33.0,15.0,5.0,6.0,0.0,0.0,1.0
157,Pietarin_esikaupunki,159,243,14.0,23,7.0,9.0,0.0,0.0,21,32,32.0,15.0,6.0,10.0,0.0,0.0,0.0
158,Pietarin_esikaupunki,160,248,11.0,15,4.0,10.0,0.0,0.0,15,25,26.0,8.0,6.0,11.0,0.0,0.0,0.0
159,Pietarin_esikaupunki,161,258,15.0,20,9.0,11.0,0.0,0.0,24,31,30.0,7.0,18.0,1.0,0.0,0.0,0.0
160,Pietarin_esikaupunki,162,262,13.0,22,5.0,5.0,0.0,0.0,18,27,23.0,18.0,4.0,3.0,0.0,0.0,0.0
161,Pietarin_esikaupunki,163,271,20.0,29,13.0,7.0,0.0,0.0,33,36,60.0,9.0,0.0,1.0,0.0,0.0,0.0
162,Pietarin_esikaupunki,164,277,18.0,33,4.0,11.0,0.0,0.0,22,44,35.0,16.0,15.0,13.0,0.0,0.0,1.0
163,Pietarin_esikaupunki,165,286,15.0,19,11.0,8.0,0.0,0.0,26,27,38.0,11.0,4.0,9.0,0.0,0.0,1.0
164,Pietarin_esikaupunki,166,293,22.0,24,17.0,19.0,0.0,0.0,39,43,9.0,15.0,58.0,10.0,0.0,0.0,0.0
165,Pietarin_esikaupunki,167,297,20.0,18,12.0,12.0,0.0,0.0,32,30,9.0,14.0,39.0,0.0,0.0,0.0,0.0
166,Pietarin_esikaupunki,168,305,7.0,18,8.0,7.0,0.0,0.0,15,25,4.0,12.0,24.0,2.0,0.0,0.0,0.0
167,Pietarin_esikaupunki,169,306,19.0,18,8.0,12.0,0.0,0.0,27,30,22.0,9.0,26.0,1.0,0.0,0.0,1.0
168,Pietarin_esikaupunki,170,318,22.0,16,18.0,15.0,0.0,0.0,40,31,7.0,0.0,64.0,8.0,0.0,0.0,1.0
169,Pietarin_esikaupunki,171,318,12.0,10,6.0,10.0,0.0,0.0,18,20,0.0,23.0,15.0,0.0,0.0,0.0,1.0
170,Sotilaslopotti,172,8,12.0,13,1.0,5.0,0.0,0.0,13,18,7.0,0.0,24.0,6.0,0.0,0.0,0.0
171,Sotilaslopotti,173,17,4.0,7,6.0,4.0,0.0,0.0,10,11,0.0,0.0,21.0,0.0,0.0,0.0,0.0
172,Anina,174,13,18.0,17,8.0,15.0,0.0,0.0,26,32,4.0,11.0,4.0,0.0,0.0,0.0,0.0
173,Anina,175,30,2.0,14,22.0,25.0,0.0,0.0,24,39,1.0,17.0,45.0,2.0,0.0,0.0,0.0
174,Anina,176,36,16.0,14,17.0,18.0,0.0,0.0,33,32,24.0,1.0,40.0,0.0,0.0,0.0,0.0
175,Anina,177,38,23.0,21,10.0,11.0,0.0,0.0,33,32,26.0,3.0,36.0,0.0,0.0,0.0,0.0
176,Anina,178,40,20.0,20,12.0,11.0,0.0,0.0,32,31,41.0,3.0,19.0,0.0,0.0,0.0,1.0
177,Anina,179,44,22.0,20,16.0,9.0,0.0,0.0,38,29,40.0,10.0,17.0,0.0,0.0,0.0,0.0
178,Anina,180,56,17.0,16,13.0,16.0,0.0,0.0,30,32,16.0,0.0,46.0,4.0,0.0,0.0,0.0
179,Anina,181,59,17.0,17,8.0,18.0,0.0,0.0,25,35,26.0,0.0,34.0,2.0,0.0,0.0,1.0
180,Anina,182,62,29.0,21,13.0,11.0,0.0,0.0,42,32,16.0,11.0,47.0,0.0,0.0,0.0,0.0
181,Anina,183,64,27.0,21,17.0,7.0,0.0,0.0,44,28,9.0,2.0,61.0,3.0,0.0,0.0,1.0
182,Anina,184,67,20.0,26,17.0,16.0,0.0,0.0,37,42,8.0,0.0,71.0,4.0,0.0,0.0,1.0
183,Anina,185,75,19.0,21,10.0,13.0,0.0,0.0,29,34,19.0,2.0,42.0,5.0,0.0,0.0,2.0
184,Anina,186,77,20.0,16,9.0,17.0,0.0,0.0,29,33,21.0,1.0,40.0,0.0,0.0,0.0,0.0
185,Anina,187,85,10.0,19,10.0,22.0,0.0,0.0,20,41,23.0,13.0,25.0,0.0,0.0,0.0,0.0
186,Anina,188,105,16.0,26,6.0,16.0,0.0,0.0,22,42,13.0,4.0,47.0,2.0,0.0,0.0,0.0
187,Anina,189,108,15.0,25,10.0,11.0,0.0,0.0,24,36,14.0,0.0,46.0,3.0,0.0,0.0,0.0
188,Anina,190,111,19.0,21,12.0,11.0,0.0,0.0,31,32,17.0,0.0,46.0,7.0,0.0,0.0,0.0
189,Anina,191,118,22.0,23,11.0,13.0,0.0,0.0,33,36,22.0,7.0,40.0,0.0,0.0,0.0,0.0
190,Anina,192,121,20.0,19,4.0,15.0,0.0,0.0,24,34,22.0,0.0,36.0,0.0,0.0,0.0,0.0
191,Anina,193,125,14.0,24,8.0,7.0,0.0,0.0,22,31,19.0,6.0,28.0,2.0,0.0,0.0,0.0
192,Anina,194,128,18.0,26,12.0,9.0,0.0,0.0,30,35,20.0,10.0,35.0,0.0,0.0,0.0,0.0
193,Anina,195,131,6.0,8,1.0,4.0,0.0,0.0,7,12,6.0,2.0,11.0,0.0,0.0,0.0,0.0
194,Papula,196,4,21.0,20,8.0,9.0,0.0,0.0,29,29,25.0,0.0,33.0,0.0,0.0,0.0,2.0
195,Papula,197,4,31.0,25,8.0,20.0,0.0,0.0,53,45,58.0,5.0,35.0,0.0,0.0,0.0,3.0
196,Papula,198,4,19.0,23,22.0,7.0,0.0,0.0,28,30,24.0,8.0,26.0,8.0,0.0,0.0,2.0
197,Papula,199,8,17.0,27,9.0,6.0,0.0,0.0,41,33,60.0,14.0,0.0,5.0,0.0,0.0,0.0
198,Papula,200,8,0.0,18,24.0,9.0,0.0,0.0,48,27,73.0,2.0,0.0,0.0,0.0,0.0,1.0
199,Papula,201,8,0.0,12,48.0,13.0,0.0,0.0,37,25,62.0,0.0,0.0,0.0,0.0,0.0,1.0
200,Papula,202,18,16.0,20,20.0,18.0,0.0,0.0,36,38,38.0,31.0,5.0,0.0,0.0,0.0,1.0
201,Papula,203,22,10.0,18,9.0,13.0,0.0,0.0,19,31,30.0,8.0,12.0,1.0,0.0,0.0,0.0
202,Papula,204,30,26.0,27,22.0,26.0,0.0,0.0,48,53,95.0,3.0,3.0,0.0,0.0,0.0,1.0
