,district,page_number,representative_plot,taxpayer_men,taxpayer_women,no_tax_men,no_tax_women,in_russia_men,in_russia_women,total_men,total_women,independent,servants,unemployed,orthodox,other_christian,other_religion,draftable
14,Valli,15,57,17.0,17.0,4.0,2.0,0.0,0.0,21,19.0,8.0,31.0,1.0,4.0,0.0,0.0,1.0
15,Valli,16,38,17.0,28.0,2.0,10.0,0.0,0.0,19,38.0,40.0,17.0,0.0,15.0,0.0,0.0,1.0
16,Valli,17,42,15.0,11.0,3.0,0.0,0.0,0.0,18,11.0,13.0,16.0,0.0,0.0,0.0,0.0,2.0
17,Valli,18,44,15.0,18.0,6.0,4.0,0.0,0.0,21,22.0,30.0,12.0,1.0,16.0,0.0,0.0,1.0
18,Valli,19,45,20.0,25.0,9.0,10.0,0.0,0.0,29,35.0,26.0,36.0,2.0,0.0,0.0,0.0,1.0
19,Valli,20,46,9.0,8.0,6.0,3.0,0.0,0.0,15,11.0,14.0,7.0,5.0,0.0,0.0,0.0,0.0
20,Valli,21,48,9.0,18.0,9.0,11.0,0.0,0.0,18,29.0,5.0,19.0,23.0,24.0,0.0,0.0,0.0
21,Valli,22,49,13.0,20.0,7.0,5.0,0.0,0.0,20,25.0,18.0,16.0,11.0,0.0,0.0,0.0,1.0
22,Valli,23,50,13.0,19.0,9.0,17.0,0.0,0.0,22,36.0,36.0,14.0,8.0,13.0,0.0,0.0,0.0
23,Valli,24,51,9.0,26.0,8.0,8.0,0.0,0.0,17,34.0,31.0,19.0,1.0,0.0,0.0,0.0,0.0
24,Valli,25,52,10.0,26.0,6.0,11.0,0.0,0.0,16,37.0,14.0,39.0,0.0,2.0,4.0,0.0,1.0
25,Valli,26,53,14.0,28.0,9.0,6.0,0.0,0.0,23,34.0,27.0,24.0,6.0,1.0,0.0,0.0,0.0
26,Valli,27,54,14.0,15.0,5.0,4.0,0.0,0.0,19,19.0,25.0,7.0,6.0,10.0,0.0,0.0,0.0
27,Valli,28,54,12.0,15.0,3.0,10.0,0.0,0.0,15,25.0,29.0,10.0,1.0,0.0,6.0,0.0,0.0
28,Valli,29,55,10.0,15.0,9.0,12.0,0.0,0.0,19,27.0,18.0,28.0,0.0,3.0,0.0,0.0,0.0
29,Valli,30,57,11.0,23.0,4.0,9.0,0.0,0.0,15,32.0,32.0,12.0,3.0,2.0,0.0,0.0,0.0
30,Valli,31,58,9.0,17.0,1.0,11.0,0.0,0.0,10,28.0,14.0,18.0,6.0,0.0,0.0,0.0,0.0
31,Valli,32,59,12.0,21.0,3.0,8.0,0.0,0.0,15,29.0,22.0,21.0,1.0,0.0,0.0,0.0,1.0
32,Valli,33,60,11.0,25.0,4.0,10.0,0.0,0.0,15,35.0,29.0,21.0,0.0,1.0,0.0,0.0,0.0
33,Valli,34,63,11.0,16.0,10.0,6.0,0.0,0.0,21,22.0,25.0,18.0,0.0,2.0,0.0,0.0,0.0
34,Valli,35,65,11.0,20.0,2.0,3.0,0.0,0.0,13,23.0,19.0,13.0,4.0,1.0,0.0,0.0,1.0
35,Valli,36,67,12.0,23.0,5.0,6.0,0.0,0.0,20,29.0,15.0,34.0,0.0,8.0,0.0,0.0,0.0
36,Valli,37,68,13.0,15.0,0.0,7.0,0.0,0.0,13,22.0,19.0,5.0,11.0,3.0,0.0,0.0,0.0
37,Valli,38,69,13.0,16.0,7.0,6.0,0.0,0.0,20,22.0,22.0,12.0,8.0,5.0,0.0,0.0,1.0
38,Valli,39,71,10.0,17.0,6.0,6.0,0.0,0.0,16,23.0,18.0,19.0,2.0,5.0,0.0,0.0,0.0
39,Valli,40,74,10.0,14.0,7.0,5.0,0.0,0.0,17,19.0,18.0,11.0,7.0,0.0,0.0,0.0,0.0
40,Valli,41,75,15.0,21.0,5.0,6.0,0.0,0.0,20,27.0,32.0,9.0,6.0,9.0,0.0,0.0,2.0
41,Valli,42,79,11.0,13.0,4.0,3.0,0.0,0.0,15,16.0,18.0,13.0,0.0,1.0,0.0,0.0,0.0
42,Valli,43,81,9.0,17.0,6.0,5.0,0.0,0.0,15,22.0,19.0,14.0,4.0,3.0,0.0,0.0,0.0
43,Valli,44,85,13.0,12.0,4.0,3.0,0.0,0.0,17,15.0,15.0,6.0,11.0,0.0,0.0,0.0,3.0
44,Valli,45,88,12.0,15.0,7.0,11.0,0.0,0.0,19,26.0,34.0,11.0,0.0,0.0,0.0,0.0,1.0
45,Valli,46,90,13.0,20.0,3.0,9.0,0.0,0.0,16,29.0,24.0,11.0,10.0,1.0,0.0,0.0,0.0
46,Valli,47,93,9.0,21.0,4.0,6.0,0.0,0.0,13,27.0,19.0,14.0,7.0,0.0,0.0,0.0,1.0
47,Valli,48,94,11.0,18.0,5.0,10.0,0.0,0.0,16,28.0,23.0,14.0,7.0,6.0,0.0,0.0,0.0
48,Valli,49,97,9.0,13.0,5.0,9.0,0.0,0.0,14,22.0,22.0,2.0,12.0,0.0,0.0,0.0,1.0
49,Valli,50,100,10.0,18.0,4.0,4.0,0.0,0.0,14,22.0,20.0,14.0,4.0,5.0,0.0,0.0,0.0
50,Valli,51,105,10.0,9.0,5.0,7.0,0.0,0.0,15,16.0,14.0,10.0,7.0,3.0,0.0,0.0,1.0
51,Valli,52,106,9.0,19.0,7.0,13.0,0.0,0.0,16,32.0,23.0,13.0,12.0,1.0,0.0,0.0,0.0
52,Valli,53,108,10.0,19.0,3.0,4.0,0.0,0.0,13,23.0,21.0,15.0,0.0,4.0,0.0,0.0,0.0
53,Valli,54,109,16.0,13.0,6.0,8.0,0.0,0.0,22,21.0,24.0,18.0,1.0,1.0,0.0,0.0,0.0
54,Valli,55,111,12.0,18.0,6.0,4.0,0.0,0.0,18,22.0,11.0,29.0,0.0,6.0,0.0,0.0,1.0
55,Valli,56,114,11.0,16.0,4.0,3.0,0.0,0.0,15,19.0,24.0,8.0,2.0,0.0,0.0,0.0,1.0
56,Valli,57,116,12.0,18.0,1.0,3.0,0.0,0.0,13,15.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0
57,Valli,58,116,17.0,7.0,4.0,0.0,0.0,0.0,21,7.0,14.0,1.0,13.0,5.0,0.0,0.0,0.0
58,Valli,59,116,24.0,6.0,2.0,2.0,0.0,0.0,26,8.0,2.0,3.0,29.0,4.0,0.0,0.0,1.0
59,Valli,60,116,11.0,6.0,1.0,0.0,0.0,0.0,12,6.0,7.0,11.0,1.0,0.0,0.0,0.0,0.0
60,Valli,61,117,8.0,26.0,1.0,5.0,0.0,0.0,9,31.0,15.0,25.0,0.0,7.0,1.0,0.0,0.0
61,Valli,62,119,5.0,10.0,4.0,5.0,0.0,0.0,9,15.0,16.0,3.0,5.0,1.0,0.0,0.0,0.0
62,Valli,63,121,9.0,20.0,4.0,3.0,0.0,0.0,13,23.0,21.0,14.0,1.0,6.0,0.0,0.0,1.0
63,Valli,64,123,13.0,18.0,5.0,7.0,0.0,0.0,18,25.0,16.0,11.0,16.0,1.0,0.0,0.0,1.0
64,Valli,65,125,7.0,20.0,1.0,8.0,0.0,0.0,8,28.0,23.0,11.0,2.0,0.0,0.0,0.0,0.0
65,Valli,66,126,10.0,19.0,2.0,5.0,0.0,0.0,12,24.0,17.0,14.0,5.0,4.0,0.0,0.0,0.0
66,Valli,67,127,15.0,15.0,5.0,8.0,0.0,0.0,20,23.0,37.0,5.0,1.0,1.0,0.0,0.0,0.0
67,Valli,68,128,14.0,25.0,9.0,11.0,0.0,0.0,23,36.0,36.0,9.0,14.0,0.0,0.0,0.0,2.0
68,Valli,69,130,5.0,15.0,5.0,3.0,0.0,0.0,10,18.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0
69,Valli,70,134,11.0,9.0,9.0,8.0,0.0,0.0,20,17.0,12.0,19.0,6.0,0.0,0.0,0.0,0.0
70,Valli,71,136,16.0,12.0,4.0,8.0,0.0,0.0,20,20.0,14.0,18.0,8.0,0.0,0.0,0.0,2.0
71,Valli,72,138,5.0,10.0,3.0,3.0,0.0,0.0,11,13.0,8.0,1.0,15.0,1.0,0.0,0.0,0.0
72,Valli,73,146,5.0,10.0,6.0,10.0,0.0,0.0,11,20.0,23.0,8.0,0.0,0.0,0.0,0.0,0.0
73,Valli,74,150,14.0,14.0,2.0,8.0,0.0,0.0,16,22.0,21.0,16.0,1.0,7.0,0.0,0.0,0.0
74,Valli,75,150,13.0,18.0,3.0,0.0,0.0,0.0,16,18.0,23.0,11.0,0.0,8.0,0.0,0.0,0.0
75,Valli,76,151,9.0,11.0,8.0,1.0,0.0,0.0,11,12.0,11.0,10.0,2.0,0.0,0.0,0.0,1.0
76,Valli,77,153,4.0,13.0,2.0,2.0,0.0,0.0,6,15.0,8.0,13.0,0.0,1.0,0.0,0.0,0.0
77,Valli,78,164,12.0,11.0,2.0,7.0,0.0,0.0,14,18.0,15.0,15.0,2.0,0.0,0.0,0.0,0.0
78,Valli,79,166,11.0,13.0,8.0,14.0,0.0,0.0,19,27.0,9.0,32.0,5.0,0.0,0.0,0.0,0.0
79,Valli,80,168,10.0,14.0,3.0,2.0,0.0,0.0,13,16.0,19.0,8.0,8.0,5.0,0.0,0.0,0.0
80,Valli,81,178,11.0,22.0,6.0,2.0,0.0,0.0,17,24.0,30.0,11.0,0.0,0.0,0.0,0.0,0.0
81,Valli,82,178,8.0,20.0,2.0,6.0,0.0,0.0,10,26.0,25.0,11.0,0.0,0.0,0.0,0.0,0.0
82,Valli,83,178,12.0,12.0,7.0,8.0,0.0,0.0,19,20.0,26.0,13.0,0.0,0.0,0.0,0.0,0.0
83,Valli,84,178,5.0,11.0,1.0,4.0,0.0,0.0,6,15.0,5.0,16.0,0.0,0.0,0.0,0.0,0.0
84,Salakkalahti,85,1,8.0,16.0,2.0,1.0,0.0,0.0,10,17.0,10.0,14.0,3.0,1.0,0.0,0.0,0.0
85,Salakkalahti,86,4,11.0,21.0,6.0,10.0,0.0,0.0,17,31.0,27.0,19.0,2.0,0.0,0.0,0.0,1.0
86,Salakkalahti,87,5,12.0,19.0,4.0,4.0,0.0,0.0,16,23.0,21.0,11.0,7.0,3.0,0.0,0.0,1.0
87,Salakkalahti,88,6,13.0,14.0,5.0,2.0,0.0,0.0,18,16.0,7.0,25.0,2.0,1.0,0.0,0.0,0.0
88,Salakkalahti,89,7,12.0,17.0,3.0,9.0,0.0,0.0,15,26.0,22.0,15.0,4.0,13.0,0.0,0.0,1.0
89,Salakkalahti,90,8,7.0,19.0,9.0,6.0,0.0,0.0,16,25.0,28.0,13.0,0.0,2.0,0.0,0.0,0.0
90,Salakkalahti,91,9,12.0,18.0,6.0,9.0,0.0,0.0,18,27.0,23.0,15.0,7.0,6.0,0.0,0.0,2.0
91,Salakkalahti,92,10,12.0,16.0,5.0,5.0,0.0,0.0,17,24.0,13.0,21.0,7.0,3.0,0.0,0.0,0.0
92,Salakkalahti,93,13,10.0,16.0,10.0,5.0,0.0,0.0,20,21.0,15.0,18.0,8.0,0.0,0.0,0.0,0.0
93,Salakkalahti,94,14,9.0,20.0,3.0,10.0,0.0,0.0,12,30.0,21.0,21.0,0.0,0.0,0.0,0.0,1.0
94,Salakkalahti,95,16,14.0,20.0,1.0,4.0,0.0,0.0,15,24.0,12.0,27.0,0.0,8.0,0.0,0.0,1.0
95,Salakkalahti,96,17,10.0,19.0,7.0,9.0,0.0,0.0,17,28.0,26.0,14.0,5.0,18.0,0.0,0.0,0.0
96,Repola,97,1,13.0,21.0,6.0,4.0,0.0,0.0,19,25.0,18.0,18.0,8.0,12.0,0.0,0.0,0.0
97,Repola,98,2,14.0,14.0,3.0,4.0,0.0,0.0,17,18.0,15.0,19.0,1.0,0.0,0.0,0.0,0.0
98,Repola,99,3,7.0,22.0,7.0,5.0,0.0,0.0,14,27.0,24.0,10.0,7.0,3.0,0.0,0.0,0.0
99,Repola,100,4,10.0,22.0,15.0,5.0,0.0,0.0,25,27.0,24.0,18.0,0.0,1.0,0.0,0.0,1.0
100,Repola,101,6,11.0,18.0,2.0,2.0,0.0,0.0,13,20.0,4.0,23.0,6.0,0.0,0.0,0.0,0.0
101,Repola,102,8,8.0,19.0,2.0,2.0,0.0,0.0,10,21.0,18.0,13.0,0.0,0.0,0.0,0.0,1.0
102,Repola,103,11,6.0,26.0,5.0,4.0,0.0,0.0,11,30.0,21.0,16.0,4.0,0.0,0.0,0.0,0.0
103,Repola,104,12,14.0,18.0,2.0,8.0,0.0,0.0,16,26.0,29.0,10.0,3.0,3.0,0.0,0.0,0.0
104,Repola,105,13,13.0,22.0,6.0,2.0,0.0,0.0,19,24.0,25.0,18.0,0.0,1.0,0.0,0.0,1.0
105,Repola,106,15,8.0,20.0,7.0,4.0,0.0,0.0,15,24.0,21.0,14.0,4.0,0.0,0.0,0.0,1.0
106,Repola,107,16,10.0,21.0,4.0,3.0,0.0,0.0,14,24.0,25.0,13.0,0.0,0.0,0.0,0.0,0.0
107,Repola,108,17,14.0,19.0,8.0,13.0,0.0,0.0,22,32.0,34.0,19.0,1.0,0.0,0.0,0.0,0.0
108,Repola,109,18,10.0,16.0,2.0,4.0,0.0,0.0,12,20.0,17.0,8.0,7.0,0.0,0.0,0.0,0.0
109,Repola,110,20,9.0,13.0,3.0,2.0,0.0,0.0,12,15.0,8.0,18.0,1.0,0.0,0.0,0.0,0.0
110,Repola,111,20,16.0,16.0,7.0,6.0,0.0,0.0,23,22.0,31.0,9.0,5.0,1.0,0.0,0.0,0.0
111,Repola,112,23,15.0,17.0,7.0,14.0,0.0,0.0,22,15.0,42.0,10.0,1.0,4.0,0.0,0.0,2.0
112,Repola,113,24,7.0,12.0,2.0,3.0,0.0,0.0,9,15.0,15.0,9.0,0.0,3.0,0.0,0.0,0.0
113,Repola,114,26,15.0,13.0,4.0,5.0,0.0,0.0,19,18.0,14.0,17.0,6.0,0.0,0.0,0.0,1.0
114,Repola,115,27,9.0,11.0,0.0,2.0,0.0,0.0,9,13.0,11.0,8.0,3.0,0.0,0.0,0.0,1.0
115,Repola,116,30,12.0,15.0,5.0,5.0,0.0,0.0,17,20.0,26.0,10.0,1.0,7.0,0.0,0.0,0.0
116,Repola,117,31,11.0,19.0,5.0,5.0,0.0,0.0,16,24.0,23.0,16.0,1.0,0.0,0.0,0.0,0.0
117,Repola,118,32,9.0,14.0,5.0,3.0,0.0,0.0,14,17.0,16.0,15.0,0.0,0.0,0.0,0.0,0.0
118,Repola,119,34,19.0,18.0,7.0,2.0,0.0,0.0,19,20.0,11.0,14.0,14.0,5.0,0.0,0.0,1.0
119,Repola,120,35,15.0,18.0,0.0,7.0,0.0,0.0,15,25.0,12.0,9.0,19.0,0.0,0.0,0.0,0.0
120,Repola,121,36,13.0,20.0,7.0,9.0,0.0,0.0,20,29.0,29.0,18.0,2.0,0.0,0.0,0.0,0.0
121,Repola,122,36,13.0,12.0,3.0,8.0,0.0,0.0,16,20.0,12.0,3.0,21.0,0.0,0.0,0.0,0.0
122,Repola,123,49,6.0,18.0,4.0,4.0,0.0,0.0,10,22.0,21.0,10.0,1.0,6.0,0.0,0.0,0.0
123,Repola,124,58,17.0,15.0,10.0,5.0,0.0,0.0,27,20.0,18.0,25.0,4.0,2.0,0.0,0.0,0.0
124,Repola,125,66,13.0,15.0,7.0,4.0,0.0,0.0,20,19.0,16.0,18.0,5.0,4.0,0.0,0.0,1.0
125,Repola,126,68,13.0,17.0,8.0,9.0,0.0,0.0,21,26.0,32.0,6.0,9.0,3.0,0.0,0.0,1.0
126,Repola,127,77,10.0,15.0,8.0,8.0,0.0,0.0,18,23.0,21.0,19.0,1.0,6.0,0.0,0.0,0.0
127,Repola,128,78,9.0,12.0,9.0,14.0,0.0,0.0,18,26.0,14.0,5.0,25.0,0.0,0.0,0.0,1.0
128,Repola,129,88,9.0,20.0,1.0,6.0,0.0,0.0,10,26.0,17.0,16.0,3.0,4.0,2.0,0.0,1.0
129,Repola,130,93,11.0,14.0,7.0,9.0,0.0,0.0,18,23.0,24.0,7.0,10.0,0.0,0.0,0.0,0.0
130,Repola,131,95,12.0,18.0,6.0,4.0,0.0,0.0,18,22.0,21.0,10.0,9.0,10.0,0.0,0.0,1.0
131,Repola,132,97,12.0,18.0,10.0,10.0,0.0,0.0,22,28.0,36.0,8.0,6.0,0.0,0.0,0.0,1.0
132,Repola,133,100,13.0,12.0,9.0,12.0,0.0,0.0,22,24.0,37.0,9.0,0.0,10.0,0.0,0.0,0.0
133,Repola,134,102,9.0,14.0,5.0,3.0,0.0,0.0,14,17.0,24.0,4.0,0.0,2.0,0.0,0.0,0.0
134,Repola,135,103,14.0,18.0,8.0,5.0,0.0,0.0,22,23.0,29.0,10.0,6.0,1.0,0.0,0.0,0.0
135,Repola,136,104,14.0,13.0,4.0,6.0,0.0,0.0,18,19.0,25.0,11.0,1.0,0.0,0.0,0.0,0.0
136,Repola,137,105,10.0,18.0,3.0,5.0,0.0,0.0,13,23.0,22.0,8.0,6.0,5.0,0.0,0.0,0.0
137,Repola,138,106,10.0,27.0,2.0,2.0,0.0,0.0,12,29.0,16.0,23.0,2.0,1.0,0.0,0.0,1.0
138,Repola,139,107,5.0,13.0,1.0,7.0,0.0,0.0,6,20.0,14.0,11.0,1.0,0.0,0.0,0.0,0.0
139,Repola,140,107,13.0,23.0,6.0,5.0,0.0,0.0,19,28.0,25.0,19.0,3.0,0.0,0.0,0.0,0.0
140,Repola,141,107,16.0,15.0,4.0,5.0,0.0,0.0,20,20.0,25.0,9.0,6.0,0.0,0.0,0.0,0.0
141,Repola,142,107,12.0,18.0,2.0,5.0,0.0,0.0,14,23.0,16.0,14.0,7.0,1.0,0.0,0.0,0.0
142,Repola,143,108,11.0,14.0,3.0,4.0,0.0,0.0,14,18.0,5.0,14.0,13.0,0.0,0.0,0.0,1.0
143,Repola,144,115,17.0,16.0,5.0,11.0,0.0,0.0,22,27.0,30.0,7.0,12.0,9.0,0.0,0.0,0.0
144,Repola,145,116,10.0,13.0,3.0,6.0,0.0,0.0,13,19.0,19.0,6.0,7.0,0.0,0.0,0.0,0.0
145,P_Annan_kruunu,146,1,10.0,17.0,3.0,8.0,0.0,0.0,13,25.0,21.0,13.0,4.0,0.0,0.0,0.0,0.0
146,P_Annan_kruunu,147,56,3.0,10.0,5.0,2.0,0.0,0.0,8,12.0,6.0,12.0,2.0,0.0,0.0,0.0,0.0
147,P_Annan_kruunu,148,81,4.0,8.0,6.0,6.0,0.0,0.0,10,14.0,10.0,4.0,10.0,2.0,0.0,0.0,0.0
148,Viipurin_esikaupunki,149,2,12.0,16.0,8.0,6.0,0.0,0.0,20,22.0,13.0,6.0,23.0,0.0,0.0,0.0,0.0
149,Viipurin_esikaupunki,150,4,9.0,15.0,5.0,3.0,0.0,0.0,14,18.0,10.0,14.0,8.0,1.0,0.0,0.0,0.0
150,Viipurin_esikaupunki,151,8,10.0,12.0,10.0,8.0,0.0,0.0,20,20.0,5.0,4.0,31.0,2.0,0.0,0.0,0.0
151,Viipurin_esikaupunki,152,9,10.0,14.0,12.0,12.0,0.0,0.0,22,26.0,7.0,6.0,35.0,0.0,0.0,0.0,0.0
152,Viipurin_esikaupunki,153,10,7.0,12.0,6.0,7.0,0.0,0.0,13,19.0,10.0,19.0,3.0,1.0,0.0,0.0,0.0
153,Viipurin_esikaupunki,154,16,13.0,11.0,10.0,11.0,0.0,0.0,23,22.0,25.0,6.0,14.0,1.0,0.0,0.0,0.0
154,Viipurin_esikaupunki,155,18,10.0,10.0,5.0,8.0,0.0,0.0,15,18.0,18.0,5.0,10.0,0.0,0.0,0.0,0.0
155,Viipurin_esikaupunki,156,21,13.0,10.0,8.0,5.0,0.0,0.0,21,15.0,23.0,2.0,11.0,0.0,13.0,0.0,0.0
156,Viipurin_esikaupunki,157,24,4.0,13.0,5.0,6.0,0.0,0.0,9,19.0,2.0,11.0,15.0,1.0,0.0,0.0,0.0
157,Viipurin_esikaupunki,158,28,8.0,11.0,5.0,2.0,0.0,0.0,13,13.0,11.0,6.0,9.0,1.0,0.0,0.0,0.0
158,Viipurin_esikaupunki,159,30,11.0,10.0,3.0,5.0,0.0,0.0,14,15.0,19.0,8.0,2.0,4.0,0.0,0.0,2.0
159,Viipurin_esikaupunki,160,42,11.0,14.0,3.0,10.0,0.0,0.0,14,24.0,23.0,8.0,7.0,4.0,0.0,0.0,0.0
160,Viipurin_esikaupunki,161,46,7.0,17.0,11.0,6.0,0.0,0.0,18,23.0,31.0,2.0,8.0,1.0,0.0,0.0,0.0
161,Viipurin_esikaupunki,162,49,8.0,12.0,9.0,6.0,0.0,0.0,17,18.0,11.0,5.0,19.0,1.0,0.0,0.0,0.0
162,Viipurin_esikaupunki,163,52,8.0,12.0,2.0,10.0,0.0,0.0,10,22.0,15.0,1.0,16.0,1.0,0.0,0.0,1.0
163,Viipurin_esikaupunki,164,57,5.0,13.0,0.0,7.0,0.0,0.0,5,20.0,10.0,8.0,7.0,3.0,0.0,0.0,0.0
164,Viipurin_esikaupunki,165,60,7.0,10.0,5.0,4.0,0.0,0.0,12,14.0,8.0,13.0,5.0,0.0,0.0,0.0,0.0
165,Viipurin_esikaupunki,166,67,6.0,16.0,10.0,4.0,0.0,0.0,16,20.0,3.0,7.0,26.0,1.0,0.0,0.0,1.0
166,Viipurin_esikaupunki,167,72,6.0,8.0,5.0,4.0,0.0,0.0,11,12.0,14.0,3.0,6.0,1.0,0.0,0.0,0.0
167,Viipurin_esikaupunki,168,80,10.0,15.0,8.0,4.0,0.0,0.0,18,19.0,13.0,9.0,15.0,0.0,0.0,0.0,0.0
168,Viipurin_esikaupunki,169,85,9.0,11.0,10.0,4.0,0.0,0.0,19,15.0,12.0,11.0,11.0,2.0,0.0,0.0,0.0
169,Viipurin_esikaupunki,170,90,7.0,11.0,6.0,10.0,0.0,0.0,13,21.0,20.0,3.0,11.0,1.0,0.0,0.0,0.0
170,Viipurin_esikaupunki,171,95,8.0,11.0,6.0,13.0,0.0,0.0,14,24.0,16.0,6.0,16.0,2.0,0.0,0.0,1.0
171,Viipurin_esikaupunki,172,99,8.0,13.0,0.0,6.0,0.0,0.0,8,19.0,16.0,3.0,8.0,4.0,0.0,0.0,0.0
172,Viipurin_esikaupunki,173,106,8.0,16.0,6.0,1.0,0.0,0.0,14,17.0,20.0,11.0,0.0,3.0,0.0,0.0,0.0
173,Viipurin_esikaupunki,174,110,8.0,12.0,5.0,14.0,0.0,0.0,13,26.0,27.0,8.0,4.0,0.0,0.0,0.0,1.0
174,Viipurin_esikaupunki,175,117,6.0,10.0,2.0,7.0,0.0,0.0,8,17.0,15.0,2.0,8.0,1.0,0.0,0.0,0.0
175,Viipurin_esikaupunki,176,121,9.0,10.0,7.0,4.0,0.0,0.0,16,14.0,5.0,2.0,23.0,0.0,0.0,0.0,2.0
176,Viipurin_esikaupunki,177,129,4.0,9.0,4.0,5.0,0.0,0.0,8,14.0,0.0,4.0,18.0,0.0,0.0,0.0,0.0
177,Viipurin_esikaupunki,178,132,6.0,13.0,6.0,3.0,0.0,0.0,12,16.0,12.0,10.0,6.0,0.0,0.0,0.0,0.0
178,Viipurin_esikaupunki,179,137,13.0,12.0,5.0,5.0,0.0,0.0,18,17.0,18.0,10.0,7.0,0.0,0.0,0.0,0.0
179,Viipurin_esikaupunki,180,140,6.0,12.0,4.0,3.0,0.0,0.0,10,15.0,16.0,7.0,2.0,1.0,0.0,0.0,0.0
180,Saunalahti,181,2,2.0,8.0,0.0,24.0,0.0,0.0,2,32.0,4.0,4.0,26.0,0.0,0.0,0.0,0.0
181,Saunalahti,182,4,10.0,13.0,1.0,7.0,0.0,0.0,11,20.0,17.0,4.0,10.0,11.0,0.0,0.0,2.0
182,Saunalahti,183,11,0.0,24.0,1.0,10.0,0.0,0.0,1,34.0,4.0,22.0,9.0,3.0,0.0,0.0,0.0
183,Saunalahti,184,16,6.0,8.0,4.0,6.0,0.0,0.0,10,14.0,19.0,2.0,3.0,1.0,0.0,0.0,0.0
184,Hiekka,185,1,9.0,12.0,5.0,5.0,0.0,0.0,14,17.0,13.0,17.0,1.0,0.0,0.0,0.0,0.0
185,Hiekka,186,2,15.0,12.0,5.0,9.0,0.0,0.0,20,21.0,14.0,1.0,26.0,0.0,0.0,0.0,1.0
186,Hiekka,187,3,13.0,10.0,9.0,8.0,0.0,0.0,22,18.0,4.0,16.0,20.0,0.0,0.0,0.0,0.0
187,Hiekka,188,5,12.0,15.0,7.0,5.0,0.0,0.0,19,20.0,9.0,7.0,23.0,0.0,0.0,0.0,0.0
188,Hiekka,189,21,13.0,15.0,5.0,3.0,0.0,0.0,18,18.0,11.0,4.0,21.0,2.0,0.0,0.0,0.0
189,Hiekka,190,24,12.0,9.0,6.0,12.0,0.0,0.0,18,21.0,15.0,9.0,15.0,3.0,0.0,0.0,1.0
190,Hiekka,191,28,5.0,6.0,9.0,7.0,0.0,0.0,14,13.0,11.0,1.0,15.0,0.0,0.0,0.0,0.0
191,Paulovski,192,4,6.0,10.0,5.0,10.0,0.0,0.0,11,20.0,13.0,3.0,15.0,2.0,0.0,0.0,1.0
192,Pietarin_esikaupunki,193,7,13.0,15.0,2.0,1.0,0.0,0.0,15,16.0,15.0,5.0,11.0,8.0,0.0,0.0,0.0
193,Pietarin_esikaupunki,194,11,8.0,10.0,1.0,2.0,0.0,0.0,9,12.0,8.0,7.0,6.0,0.0,0.0,0.0,0.0
194,Pietarin_esikaupunki,195,13,11.0,14.0,6.0,3.0,0.0,0.0,17,17.0,9.0,9.0,16.0,0.0,0.0,0.0,0.0
195,Pietarin_esikaupunki,196,14,13.0,16.0,2.0,3.0,0.0,0.0,15,19.0,19.0,11.0,4.0,8.0,0.0,0.0,0.0
